TwitchCategoryId,Language,Name,Synopsis,Summary,Source,IGDBId,SteamId
133897,es,"Papers, Please",,"¡Enhorabuena!Su nombre ha salido elegido en la lotería de trabajo.Preséntese inmediatamente ante el Ministerio de Admisiones, en el puesto fronterizo de Grestin.Se le proporcionará una vivienda de clase 8 en Grestin Oriental, en la cual podrá alojarse junto a su familia.Gloria a Arstotzka.",steam,2935,239030
1359577268,es,Retrowave,,"Luces de neón, palmeras, ondas de sintetizador, superdeportivos de los 80 acelerando en una autopista interminable... ¡Bienvenidos al mundo de Retrowave!",steam,130243,1239690
1362985699,es,Moves,,Moves is a minimalist puzzle game where you must use your mathematical skills to solve tricky puzzles.,steam,129081,1202420
1366210635,es,Ranch Simulator,,Constructor. Granjero. Cazador. Comerciante. Está claro que llevar un rancho no es un trabajo cualquiera. ¿Crees que tienes lo que hace falta para transformar la deteriorada hacienda de tu familia en el rancho más próspero del valle? Pues entonces sal a la aventura en este cautivador simulador de mundo abierto para uno o varios jugadores.,steam,121087,1119730
1366308398,es,Say No! More,,"Juega como un aprendiz con un ardiente deseo de decir «¡NO!» a todo lo que se le ponga por delante. ¡Personaliza tu personaje, di «¡NO!» en distintos idiomas y estilos, dales unos buenos cortes a compañeros bordes y cambia el mundo!",steam,126120,1191900
1367248546,es,Devil May Cry 5: Special Edition,,El cazademonios definitivo vuelve con estilo en el juego que los fans de la acción estaban esperando.,steam,,
13826,es,Dark Messiah of Might and Magic,,"Descubre una nueva generación de juegos de rol y acción basados en una versión mejorada del motor Source™ de Valve. Ambientado en el universo Might &amp; Magic®, los jugadores vivirán feroces combates en un entorno de fantasía oscuro y absorbente. Espadas, sigilo, brujería. Elige tu forma de matar.",steam,2369,2100
138566,es,Transistor,,"Adéntrate en el mundo de Transistor, un juego de rol con temática de ciencia ficción de los creadores de Bastion.",steam,3022,237930
138583,es,Shovel Knight,,"¡Shovel Knight es un arrasador clásico de acción-aventura con jugabilidad apasionante, personajes memorables y estética retro de 8-bits! Si disfrutas con plataformeo perfecto, arte precioso, música contagiosa, jefes entrañables, humor, ligereza y corazón... ¡Shovel Knight es para ti!",steam,,
1387561067,es,Builder Simulator,,"Builder Simulator is the perfect game for those who want to build a house, from the ground up, one brick at a time. On easy, the game will guide and teach you by showing you full instruction, but on hard you will get no help - instead rely on your builder skills and make everything yourself.",steam,121345,1120320
1388154873,es,Little Mouse's Encyclopedia,,Una enciclopedia interactiva para niños y padres.,steam,114498,424200
140035,es,World of Tanks: Blitz,,"¡Es de fuera de este mundo! Recompensas cósmicas a cambio de EXP, vehículos con propulsores en Gravedad y carro Explorer en la Operación Planeta rojo.",steam,,
1418840562,es,pureya,,¡Un juego diferente cada 10 segundos!,steam,132457,1268960
1420,es,Half-Life 2,,"1998. HALF-LIFE supone un impacto en la industria de juegos con su combinación de acción fren&eacute;tica y narración continua y absorbente. El título de debut de Valve fue galardonado con más de 50 premios que lo consideraron el juego del año hasta convertirse en ""El mejor juego para PC de la historia"", galardón concedido por la revista...",steam,,
14364,es,Hexen II,,"Los Cuatro Jinetes del Apocalipsis te acechan en las sombras. Son la Muerte, la Peste, el Hambre y la Guerra. Son la raíz de todo mal. Son la última de tus preocupaciones. El último Serpent Rider conocido, Eidolon, está vivo.",steam,6637,9060
14371,es,Overlord,,"Prepárate para ser tentado, fascinado e intrigado, conviértete en el Overlord, como de corrupto te vuelvas depende de como manejes cada situación. Tus acciones afectan al mundo del juego. Con un gran poder a tu disposición y un equipo de esbirros malignos para cumplir tus malvadas órdenes, ¿cómo resistirás la tentación para ser...",steam,,
144071,es,DreadOut,,"DreadOut is a third person supernatural horror game where you play as Linda, a high school student trapped in an old abandoned town. Equipped with her trusty smart-phone, she will battle against terrifying encounters and solve mysterious puzzles which will ultimately determine her fate.",steam,11712,269790
1441145460,es,The Third Building 三教,,“Remember it? Remember it! ” I can’t remember anything. Somebody keeps speaking to me: ”Where are you? Where are you? ” I need to go into my mind and find myself! I have come to this place named “The Third Building”. My memory is buried here.,steam,117650,942010
14562,es,Mafia,,"Estamos en 1930. Tras un involuntario encontronazo con la mafia, el taxista Tommy Angelo se involucra a su pesar en el mundo del crimen organizado. Al principio detesta la idea de relacionarse con la familia Salieri, pero muy pronto será imposible ignorar las recompensas.",steam,,
1456702748,es,Salammbo: Battle for Carthage,,"Inspired by the novel of Gustave Flaubert and the works of Phillippe Druillet, Salammbo: Battle for Carthage puts you in the middle of two of antiquities greatest powers. Can you deliver Salammbo's message before it's too late?",steam,36310,301670
145848581,es,Stronghold HD,,"¡Establece impuestos, tortura o soborna a tus aldeanos! ¿Rehabilitar criminales o sentenciarlos a muerte? Decide tu estrategia con un banquete suntuoso mientras el belicoso Lord Barclay te asedia.",steam,,
147121801,es,Retaliation,,Can you find the answers lost deep within your memory.,steam,34034,418280
14769776,es,Devil's Toy,,"Devil's Toy es un juego de terror en primera persona, el cual se desarrolla en medio de un campo de maíz, con usted como protagonista de una experiencia aterradora donde encara el papel de un niño el cual se encuentra solo en casa con un muñeco de origen desconocido y que no da buen rollo.",steam,111398,959540
1494,es,Call of Duty,,Call of Duty® ofrece el descarnado realismo y la intensidad cinematográfica de las épicas batallas de la II Guerra Mundial como nunca antes: a través de los ojos de ciudadanos soldado y héroes olvidados de la alianza de naciones que ayudaron a conformar el curso de la historia moderna.,steam,,
14997,es,B-17 Flying Fortress: The Mighty 8th,,Feel the power of really flying a B-17! See what it was like to be part of the 10-man crew on dangerous bombing missions over occupied Europe.,steam,10016,328900
15013,es,Prey,,"En Prey os despertaréis a bordo de la Talos I, una estación espacial en órbita alrededor de la Luna en el año 2032. Sois el sujeto clave de un experimento que espera cambiar la humanidad para siempre... pero las cosas se han complicado de forma terrible.",steam,,
15062,es,Vampire: The Masquerade - Bloodlines,,"Vampire®: The Masquerade-Bloodlines™ ofrece un nuevo tipo de juego de rol, que reúne todos los elementos básicos del género con la riqueza de gráficos, inmediatez y el cruel combate de un juego de acción en primera persona.",steam,,
15067,es,BloodRayne,,"In the years between the World Wars, Agent BloodRayne works as a killing machine for The Brimstone Society--a top secret fraternity that hunts down and destroys supernatural threats. Starring heroine Rayne, this original action horror game unleashed the red headed dhampir on the world.",steam,1015,3810
15084,es,Sid Meier's Civilization IV,,"Con más de 6 millones de unidades vendidas y elogiosas críticas sin precedentes por parte de aficionados y prensa de todo el mundo, Sid Meier's Civilization está considerada como una de las mejores franquicias de juegos para PC de todos los tiempos.",steam,293,3900
15134,es,Dungeons & Dragons Online,,"Entra en un mundo de peligro y aventuras con Dungeons &amp; Dragons Online®, el galardonado juego multijugador online masivo y gratuito basado en el famoso juego de rol que empezó todo.",steam,,
1520501777,es,eFootball PES 2021 Season Update,,Descubre un nivel de realismo y autenticidad sin igual en el mejor juego de fútbol del año: PES 2020.,steam,,
1524,es,Sonic the Hedgehog 2,,"El Dr. Eggman (también conocido como el Dr. Robotnik) ha vuelto, convirtiendo a los indefensos animales en robots y obligándolos a construir su arma definitiva, ¡el Death Egg! Pero esta vez, Sonic tiene un amigo que puede ayudarle: ¡Tails! ¡Encuentra las 7 Chaos Emeralds y detén el malévolo plan del Dr. Robotnik!",steam,,
1539653181,es,Fast Food Rampage,,A hilarious arcade shooter about blasting people with junk food until they explode. It’s delicious!,steam,96680,810330
1544878267,es,Terror,,"What happened with human, who stay in subway... on the all night?",steam,112116,900340
15512,es,Star Wars: Jedi Knight - Jedi Academy,,Forge your weapon and follow the path of the Jedi Jedi Knight: Jedi Academy is the latest installment of the highly acclaimed Jedi Knight series. Take on the role of a new student eager to learn the ways of the Force from Jedi Master Luke Skywalker.,steam,153,6020
15631,es,Grand Theft Auto: Vice City,,"Welcome to Vice City. Welcome to the 1980s. From the decade of big hair, excess and pastel suits comes a story of one man's rise to the top of the criminal pile.",steam,,
1563114544,es,Movie World,,"In Movie World you can build your own movie studio. Produce entertaining and glamorous movies. Research new technologies to keep up with the industry. Expand into series, compete with other studios, receive the awards, create franchises and prevail in the movie business.",steam,,
1579552694,es,Borderlands: Game of the Year Enhanced,,"Get ready for the mind blowing insanity! Play as one of four trigger-happy mercenaries and take out everything that stands in your way! With its addictive action, frantic first-person shooter combat, massive arsenal of weaponry, RPG elements and four-player co-op, Borderlands is a breakthrough experience that challenges all the...",steam,498,8980
15825,es,Worms Armageddon,,Those intrepid invertebrates return with a vengeance in the much-loved Worms™ Armageddon. It’s a whole new can of worms! It’s hilarious fun that you can enjoy on your own or with all your friends.,steam,948,217200
15866,es,BioShock,,"BioShock es un shooter distinto a todos los que has jugado antes, lleno de armas y tácticas nunca vistas. Tendrás un completo arsenal a tu disposición: desde sencillos revólveres a lanzagranadas y lanzadores de productos químicos, pero también estarás obligado a modificar tu ADN para crear un arma mucho más mortífera: tú.",steam,,
1591559805,es,Dream Daddy: Dadrector's Cut,,"Dream Daddy: A Dad Dating Simulator is a game where you play as a Dad and your goal is to meet and romance other hot Dads. Are you ready? Hi ready, I'm Dad.",steam,38045,654880
15921,es,Prince of Persia: Warrior Within,,"Entra en el oscuro inframundo de Prince of Persia Warrior Within, la impactante secuela del aclamado Prince of Persia: The Sands of Time&trade;. Perseguido por Dahaka, una encarnación inmortal del Destino que busca una retribución divina, el Príncipe se embarcará en un camino tanto de matanzas como de misterio para desafiar a su muerte...",steam,837,13500
1594029942,es,Last Neighbor,,"You play as a young thief who broke into the wrong house, he thought the place was empty because he saw the owners leaving with suitcases, but there was still somebody in the house. It could be dangerous so you have to get out fast.",steam,126693,1184570
15943,es,The Elder Scrolls III: Morrowind,,The Elder Scrolls III: Morrowind® Edición Juego del Año incluye el contenido original del Morrowind más todo el contenido adicional de las expansiones Bloodmoon y Tribunal. El Mod original Construction Set no está incluido en este paquete.,steam,,
16106,es,Command & Conquer 3: Tiberium Wars,,Es el año 2047. Una enorme bola de fuego estalla en el cielo nocturno señalando el dramático comienzo de la Tercera Guerra del Tiberio y el esperado regreso de la saga de estrategia en tiempo real más innovadora de todos los tiempos.,steam,321,24790
1615419183,es,The Signifier: Director's Cut,,"En esta aventura, vivirás un misterio de muerte y desesperación que te llevará de la realidad al mundo del recuerdo y las vivencias. Busca en las profundidades de la mente, resuelve puzles y descubre una oscura verdad en este thriller psicológico.",steam,131886,1082930
163909586,es,Trine Enchanted Edition,,"Three Heroes make their way through dangers untold in a fairytale world of great castles and strange machinery, featuring physics-based puzzles, beautiful sights and online co-op.",steam,6247,35700
16394,es,Nancy Drew: Curse of Blackmoor Manor,,Delve into Dark Legends Lurking in the Shadow of an Old English Mansion!,steam,12450,31830
