TwitchCategoryId,Language,Name,Synopsis,Summary,Source,IGDBId,SteamId
104238,it,Lovers in a Dangerous Spacetime,,"LOVERS IN A DANGEROUS SPACETIME è un frenetico sparatutto spaziale cooperativo per 1 a 4 giocatori ambientato in una enorme nave da guerra. Solo col lavoro di squadra potrai trionfare contro le malvage forze dell'Anti-Amore, salvare coniglietti spaziali rapiti ed evitare una prematura dipartita.",steam,12520,252110
1042770184,it,Bloodshore,,"Bloodshore è un film d’azione interattivo incentrato su una battle royale televisiva fra streamer di alto profilo, intrattenitori e condannati a morte. Sarai tu a decidere il destino di Nick, un attore fallito che lotta per portarsi a casa un grosso premio in grado di cambiargli la vita.",steam,177056,1490840
1047410718,it,Football Manager 2023,,"Crea la squadra dei tuoi sogni, supera in astuzia i tuoi rivali e vivi il brivido delle notti europee con la UEFA Champions League. Parti per un viaggio verso la gloria calcistica.",steam,216178,1904540
1047705864,it,Skinwalker Hunt,,"Skinwalker Hunt is a horror themed hunting game from the creator of Witch Hunt. Main focus of the game is on exploration, non-linearity, and atmosphere.",steam,130126,993110
1047891127,it,Alone in the Dark,,Alone in the Dark: Classic Collection brings the seminal survival horror masterpieces of the 90's to your PC today.,steam,1956,548090
1050003477,it,The Elder Scrolls V: Skyrim Special Edition,,"RINASCITA DEL FANTASY EPICOIl nuovo capitolo della saga, a lungo anticipata, di Elder Scrolls, è opera degli stessi autori del Gioco dell'Anno 2006 e 2008, ovvero Bethesda Game Studios. 'Skyrim' reinventa e rivoluziona l'epica fantasy open-world, dando vita ad un mondo virtuale che si presta all'esplorazione in qualunque direzione.",steam,472,72850
105169862,it,Farthest Frontier,,"Proteggi e guida il tuo popolo e aiutalo a costruire una città nelle terre selvagge ai confini del mondo conosciuto. Produci oggetti d'artigianato da commerciare, consumare, equipaggiare e usare in combattimento mentre lotti per la sopravvivenza contro gli elementi e le minacce esterne.",steam,142688,1044720
1052755726,it,FEAR,,"FEAR - a horror game made in realistic 3D graphics, immersing in an atmosphere of horror and fear.",steam,154699,1673140
10532,it,Call to Arms,,"Call to Arms offers an innovative mix of real-time strategy and 3rd, as well as 1st person controls. Set in the time of modern warfare, the game offers realistically modeled vehicles and heavy weaponry, as well as dozens of firearms and customizations.",steam,17432,302670
105451,it,Game Dev Tycoon,,In Game Dev Tycoon you replay the history of the gaming industry by starting your own video game development company in the 80s. Create best selling games. Research new technologies and invent new game types. Become the leader of the market and gain worldwide fans.,steam,2599,239820
1054733525,it,Writers,,"Writers is a game where you play as a writer and try to be the first in typing random excerpts from the book. Fight against your friends or players around the world, make your way to the top and show them speed you are capable of. Become a member of Writer's club and master all language leagues!",steam,,
1055115891,it,CULTIC,,"Death is only the beginning. Crawl from your grave and gear up to fight your way through the ranks of a mysterious and twisted cult. You, your guns, and your dynamite will have to shoot, slide, blast, duck, dodge, and maybe throw a gib or two to survive in this old-school-inspired shooter.",steam,164944,1684930
1058561628,it,Hide and Run,,In Hide and Run players are divided into two teams. Props are trying to hide long as possible with hunters trying to find props.,steam,147535,1611460
1059008345,it,Northern Journey,,"A norwegian happysad game set in a northern land! Adventure through a beautiful and very varied wilderness. Dive, fly, use ziplines and find different weapons to aid your journey to reach the cold mountains and below. Encounter over 50 unique bosses and enemy types!",steam,165179,1639790
1059168438,it,The Normal Thing,,"THE NORMAL THING is a story about a dog who lost his memory. Sunless forests, strange gardens, weird inhabitants... Start a little journey to retrieve your memory.",steam,150713,1397980
1061253397,it,Lost Alone Ultimate,,"Lost Alone Ultimate è un gioco horror psicologico in prima persona concepito per trasmetterti ansia, angoscia e terrore. Dovrai esplorare 3 case differenti. Evitare di stare al buio e affrontare momenti di paura che non ti lasceranno tregua.",steam,245026,2341330
1061323687,it,eFootball 2022,,Da 'PES' a 'eFootball™' Vi presentiamo un bundle in edizione speciale per eFootball™ 2022!,steam,172771,1665460
1062280071,it,Beyond the Wizard,,"This is a 2D action hardcore flatformer game. Get into the simple but difficult world of Beyond the Wizard! If you have enough patience, this game will not be difficult!",steam,119666,1095680
