TwitchCategoryId,Language,Name,Synopsis,Summary,Source,IGDBId,SteamId
1192522277,de,Grand Casino Tycoon,,"Design stunning casinos, host spectacular nights and manage your demanding guests. Pick the right strategy and manipulate your guests as you architect yourself to the top!",steam,148257,1271850
1193677737,de,DYSMANTLE,,Verlasse deinen Schutzraum. Mache alles kaputt. Entkomme der elenden Insel. ⚔️🔨🎣🌱🌵🍰 Erkunde. Kämpfe. Steige auf. Überlebe. Sammle. Fertige. Ernte. Jage. Baue. Züchte. Löse Rätsel. Fische. Koche. Lebe. Viel Spaß mit der bittersüßen Postapokalypse.,steam,113998,846770
119850175,de,Aerial_Knight's Never Yield,,"Der 3D-Runner spielt in einem futuristischen Detroit im Stile Tokios. Er handelt von Wally, dessen Enthüllung seine Stadt für immer verändern kann. Erkunde eine Spielwelt mit einem grandiosen Soundtrack eines Künstlers aus Detroit.",steam,138206,1323540
11988,de,Final Fantasy VII,,"In Midgar, einer Stadt unter dem Einfluss des Mega-Konzerns Shinra. Inc., verübte die Rebellengruppe AVALANCHE einen Sprengstoffanschlag auf den Mako-Reaktor Nr. 1. AVALANCHE ist eine Untergrundorganisation, die einen Aufstand gegen Shinra Inc. plant.",steam,,
12004,de,DmC: Devil May Cry,,"In this retelling of Dante's origin story which is set against a contemporary backdrop, DmC Devil May Cry™ retains the stylish action.",steam,1254,220440
12086,de,Ty the Tasmanian Tiger,,"Guten Tag, mein Freund. Entdecken Sie die Wildnis Australiens mit TY the Tasmanian Tiger, dem charmanten australischen Plattformer.",steam,1322,411960
1211723330,de,Kainga,,"Kainga is a ancient fantasy village builder where your environment affects your culture, technology and strategy. Advance and adapt to the pressures of the climate, beasts and other tribes.",steam,132462,1269710
12206,de,ToeJam & Earl,,"ToeJam &amp; Earl™ sind beide irrsinnige Außerirdische vom Planeten Funkotron. Und seit Kurzem haben sie ein Problem... Sie fuhren in ihrer aberwitzigen, ultracoolen Rapmaster-Rakete, als Earl auch mal das Steuer übernehmen wollte.",steam,8389,71166
1225594293,de,Super Seducer 2,,"Bist du bereit, unwiderstehlich zu werden? Super Seducer 2 setzt ganz neue Maßstäbe, was realistische und unterhaltsame Verführungskünste betrifft. Ein zehn Mal so großes Budget wie beim ersten Spiel macht Super Seducer 2 viel größer, besser und verführerischer.",steam,,
123473663,de,DYO,,"DYO ist ein kniffliges co-op Spiel für ein oder zwei Spieler, bei dem zwei durch einen Split Screen getrennte Minotauren durch ein unwegsames Labyrinth geführt werden müssen. Per Knopfdruck lassen sich die zwei Bildschirmhälften zu einem gemeinsamen Bildschirm verbinden.",steam,83936,791470
12356,de,"Spy Fox 2: ""Some Assembly Required""",,"Once again, the world relies on Fox - Spy Fox, the suave secret agent who smoothly finesses his way through Spy Corps' toughest assignments. This time, Spy Corps' corrupt counterpart, the Society for Meaningless Evil, Larceny, Lying and Yelling (S.M.E.L.L.Y.) has devised a dogbot which will be unleashed upon the unsuspecting world!",steam,16591,292240
12369,de,Anarchy Online,,"Anarchy Online – the first ever science fiction MMO – is now on Steam! Compete and cooperate with thousands of player simultaneously on a vast, alien world. Join humanity nearly 30,000 years in the future in a world of perpetual conflict and scientific marvel.",steam,1996,396280
12382,de,Phantasy Star IV: The End of the Millennium,,"Wir schreiben das Jahr 2284 AW, der Planet Motavia wird von einer neuerlichen Plage durch Bio-Kreaturen heimgesucht. Es liegt nun an den mutigen Männern und Frauen der Jägergilde diese zu beseitigen. Sie sind Chaz Ashley, ein Jägerrekrut, der frisch aus der Ausbildung kommt und von Alys Brangwin begleitet wird, einer Veteranin, deren...",steam,1230,211205
12415,de,Star Wars: Episode I - Racer,,Two Engines. One Champion. No Limits.,steam,154,808910
12453,de,Grand Theft Auto,,Fahren Sie dutzende verschiedener Vehikel durch drei der härtesten Städte Amerikas. Nur die Besten werden die schnellsten Fahrzeuge beherrschen können. Nur die Klügsten kennen alle Abkürzungen und die Verstecke der heißesten Schlitten. Nur die Härtesten werden sich der Welt annehmen können und den Job wie ein Profi erledigen...,steam,,
1254345859,de,Highrisers,,"Ein Pixel-Art Survival Retro-Game. Führe ein Team von 4 Überlebenden durch eine urbane Wüste aus verlassenen Wolkenkratzern und Hochhäusern, in der die Straßen mit den mutierten Opfern einer mysteriösen Krankheit überfüllt sind.",steam,113771,733820
12564,de,Quake 4,,Das neuste Kapitel der Quake-Serie ist jetzt auf Steam!,steam,356,2210
1260158572,de,TROUBLESHOOTER: Abandoned Children,,TROUBLESHOOTER: Abandoned Children is the first season of a turn-based strategy SRPG that takes place in the world of Troubleshooter.,steam,80002,470310
126088230,de,The Vanishing of Ethan Carter Redux,,The Vanishing of Ethan Carter is a first-person story-driven mystery. Purchase this game to get both the original and the Unreal Engine 4 remaster called The Vanishing of Ethan Carter Redux.,steam,2939,258520
126261,de,Stay Out,,"Stay Out - is a MMORPG with shooter elements, based on spirit of “stalking” - an urban exploration, searching and exploring mysterious, abandoned and forgotten by humanity pieces of our planet.",steam,63813,1180380
126296,de,Legend of Grimrock 2,,"Legend of Grimrock 2 is a dungeon crawling role playing game with a modern execution but an oldschool heart. A group of four prisoners have shipwrecked on the secluded Isle of Nex. The island is filled with ancient crumbled ruins, mysterious shrines and a vast underground network of dungeons.",steam,8456,251730
126308,de,Year Walk,,"In the old days man tried to catch a glimpse of the future in the strangest of ways.Experience the ancient Swedish phenomena of year walking through a different kind of first person adventure that blurs the line between two and three dimensions, as well as reality and the supernatural.",steam,6171,269050
126312,de,Mad Father,,Witness the tale of a most foolish family. A remake of the classic horror exploration game makes its way to Steam.,steam,3203,483980
126313,de,The Night of the Rabbit,,"Tauch ein in eine Geschichte voller Magie und Wunder, wo alles möglich, aber nichts so ist wie es scheint: Begleite den jungen Jerry und folge einem wundersamen weißen Hasen nach Mauswald, einer erstaunlichen Welt voller Geheimnisse, in der Tiere sprechen können.",steam,3230,230820
12643,de,Soldat,,"Soldat is a unique 2D (side-view) multiplayer action game. It has been influenced by the best of games such as Liero, Worms, Quake, and Counter-Strike and provides a fast-paced gaming experience with tons of blood and flesh.",steam,8722,638490
1268778007,de,Quest Rooms,,"You wake up in an obscure room, a voice on the TV says that it is just a quest where you have to find the way out. Brute force is not enough to survive to get out of the room you will have to be patient, use your brain and have grit.",steam,129252,1234550
12689,de,Alone in the Dark: The New Nightmare,,"From the moment Edward Carnby and Aline Cedrac set foot on Shadow Island, they are confronted by mysterious, evil creatures intent on thwarting their progress to recover 3 ancient tablets believed to hold the secret key to some incredible menacing phenomena. Danger threatens from every corner.",steam,1960,259190
12770,de,Light Crusader,,"Mein Name ist David Lander, Schwertkrieger im Auftrag des großen Königs Frederick von Whitewood. Vor einigen Jahren wurde ich von meinem Lord zu einer Audienz mit König Weeden in seinem Gebiet Green Row entsandt. Zitternd verriet mir König Weeden, dass seine Dorfbewohner täglich verschwanden.",steam,15073,71119
1286698013,de,S.W.A.N.: Chernobyl Unexplored,,"S.W.A.N.: Chernobyl Unexplored is a science fiction FPS puzzle horror game, which takes place a few months after the Chernobyl Nuclear Plant disaster. Experience a tale about an unexplored area within the Chernobyl Exclusion Zone - The S.W.A.N. Institute.",steam,129362,1199910
129117,de,Nuclear Throne,,"Nuclear Throne is a post-apocalyptic roguelike-like top-down shooter. Not 'the final hope of humanity' post-apocalyptic, but 'humanity is extinct and mutants and monsters now roam the world' post-apocalyptic. Fight your way through the wastelands with powerful weaponry, collecting radiation to mutate some new limbs and abilities.",steam,3227,242680
